Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Payment_Method,Shipping_Days,Customer_Satisfaction,Total_Price,Final_Price
ORD_03626,2023-06-26,1419,Electronics,Phone,5,10,15,Credit Card,4,5,50,42.5
ORD_03627,2023-01-17,1867,Books,Phone,2,10,20,Debit Card,9,5,20,16.0
ORD_03628,2023-04-08,2491,Sports,T-Shirt,2,50,10,Credit Card,6,2,100,90.0
ORD_03629,2024-03-29,1819,Clothing,Plant Pot,3,10,5,UPI,10,4,30,28.5
ORD_03630,2023-07-17,1018,Books,Jeans,3,25,5,Debit Card,5,5,75,71.25
ORD_03631,2023-04-08,1364,Sports,Laptop,5,100,5,Debit Card,13,4,500,475.0
ORD_03632,2023-03-06,2323,Home & Garden,Cookbook,5,1500,15,Credit Card,9,5,7500,6375.0
ORD_03633,2023-11-26,2030,Electronics,Laptop,4,500,25,Credit Card,8,4,2000,1500.0
ORD_03634,2023-12-07,1427,Home & Garden,Plant Pot,1,50,15,Debit Card,6,3,50,42.5
ORD_03635,2023-01-05,2140,Sports,Headphones,4,1500,15,PayPal,3,3,6000,5100.0
ORD_03636,2023-01-02,1579,Home & Garden,Headphones,2,500,10,UPI,7,4,1000,900.0
ORD_03637,2023-01-22,1545,Home & Garden,Yoga Mat,3,500,5,UPI,13,4,1500,1425.0
ORD_03638,2023-04-22,1324,Sports,Laptop,4,500,20,UPI,10,4,2000,1600.0
ORD_03639,2023-02-26,1054,Clothing,Laptop,3,100,20,UPI,6,5,300,240.0
ORD_03640,2023-03-07,1777,Books,Cookbook,3,1500,0,UPI,12,2,4500,4500.0
ORD_03641,2023-11-26,1991,Electronics,Headphones,4,10,0,Debit Card,11,4,40,40.0
ORD_03642,2023-04-08,1041,Books,Dumbbell,4,200,25,UPI,14,4,800,600.0
ORD_03643,2023-05-24,2320,Electronics,Laptop,5,500,20,PayPal,8,5,2500,2000.0
ORD_03644,2024-01-03,1230,Books,Cookbook,1,25,5,PayPal,12,4,25,23.75
ORD_03645,2024-03-10,1452,Home & Garden,T-Shirt,5,500,15,Credit Card,6,5,2500,2125.0
ORD_03646,2023-05-05,1393,Clothing,Novel,1,500,20,Credit Card,14,5,500,400.0
ORD_03647,2023-06-16,2381,Home & Garden,T-Shirt,4,1500,25,Credit Card,11,4,6000,4500.0
ORD_03648,2023-03-27,2467,Clothing,Cookbook,1,10,25,Credit Card,10,2,10,7.5
ORD_03649,2023-03-17,2151,Sports,Dumbbell,2,1000,20,Debit Card,4,3,2000,1600.0
ORD_03650,2023-12-10,1690,Electronics,Yoga Mat,5,25,0,PayPal,10,3,125,125.0
ORD_03651,2024-02-28,2428,Electronics,Headphones,5,10,5,Debit Card,12,1,50,47.5
ORD_03652,2023-10-21,1391,Sports,Yoga Mat,5,500,20,PayPal,7,4,2500,2000.0
ORD_03653,2024-03-19,2216,Books,Yoga Mat,3,1500,15,Debit Card,7,4,4500,3825.0
ORD_03654,2023-02-28,1603,Sports,Cookbook,3,1000,15,PayPal,11,2,3000,2550.0
ORD_03655,2023-05-18,1880,Sports,Headphones,4,10,10,Credit Card,8,3,40,36.0
ORD_03656,2023-04-09,2101,Clothing,Phone,4,10,15,PayPal,2,5,40,34.0
ORD_03657,2023-07-11,1084,Sports,Novel,3,50,20,Credit Card,11,3,150,120.0
ORD_03658,2023-08-31,2053,Electronics,,5,100,20,PayPal,6,2,500,400.0
ORD_03659,2023-11-15,1048,Home & Garden,Yoga Mat,3,1000,15,Debit Card,14,5,3000,2550.0
ORD_03660,2023-02-18,2168,Clothing,T-Shirt,1,200,0,UPI,3,1,200,200.0
ORD_03661,2024-03-23,1068,Clothing,Phone,5,1000,5,PayPal,8,3,5000,4750.0
ORD_03662,2023-02-01,2081,Books,Phone,3,100,25,Debit Card,4,1,300,225.0
ORD_03663,2024-01-26,1696,Home & Garden,Dumbbell,4,100,20,UPI,14,5,400,320.0
ORD_03664,2023-10-04,1478,Clothing,Yoga Mat,3,25,15,Debit Card,4,4,75,63.75
ORD_03665,2023-01-20,1819,Sports,Yoga Mat,2,50,25,UPI,2,1,100,75.0
ORD_03666,2023-06-03,2468,Clothing,Jeans,3,50,15,Credit Card,13,4,150,127.5
ORD_03667,2024-01-18,2319,Clothing,Cookbook,5,10,20,PayPal,6,2,50,40.0
ORD_03668,2023-03-09,2194,Clothing,Dumbbell,3,100,10,Debit Card,6,4,300,270.0
ORD_03669,2024-01-01,1146,Books,Phone,4,1000,5,PayPal,1,4,4000,3800.0
ORD_03670,2024-01-07,2329,Clothing,Phone,1,200,20,Credit Card,12,2,200,160.0
ORD_03671,2023-08-02,2015,Clothing,Jeans,2,25,25,Credit Card,8,4,50,37.5
ORD_03672,2023-05-23,1608,Books,Laptop,5,1000,15,PayPal,3,4,5000,4250.0
ORD_03673,2024-01-11,1445,Home & Garden,Plant Pot,4,50,10,Debit Card,1,5,200,180.0
ORD_03674,2023-08-20,1220,Electronics,T-Shirt,2,10,20,Debit Card,10,5,20,16.0
ORD_03675,2023-08-01,2401,Books,Plant Pot,3,200,5,Debit Card,1,4,600,570.0
ORD_03676,2023-03-20,2289,Books,Yoga Mat,2,100,10,PayPal,1,5,200,180.0
ORD_03677,2023-08-02,1094,Clothing,Headphones,1,1500,25,Debit Card,5,4,1500,1125.0
ORD_03678,2023-04-26,1261,Clothing,Dumbbell,2,1500,15,Debit Card,5,5,3000,2550.0
ORD_03679,2023-04-02,1896,Electronics,Yoga Mat,2,1000,0,UPI,1,4,2000,2000.0
ORD_03680,2023-09-27,2094,Clothing,Laptop,3,200,5,Debit Card,5,4,600,570.0
ORD_03681,2024-02-15,1218,Sports,Plant Pot,3,1500,10,Credit Card,7,5,4500,4050.0
ORD_03682,2024-01-16,1091,Clothing,Yoga Mat,5,50,20,Debit Card,5,5,250,200.0
ORD_03683,2023-06-17,1126,Clothing,T-Shirt,3,1500,20,PayPal,9,1,4500,3600.0
ORD_03684,2023-02-27,1079,Sports,Phone,2,25,10,PayPal,4,2,50,45.0
ORD_03685,2023-10-11,2261,Electronics,Cookbook,1,1000,20,Debit Card,13,5,1000,800.0
ORD_03686,2023-01-26,1982,Sports,Novel,3,1500,10,PayPal,9,4,4500,4050.0
ORD_03687,2024-01-04,2395,Books,Yoga Mat,5,100,5,PayPal,12,5,500,475.0
ORD_03688,2024-03-22,1915,Sports,Laptop,5,25,20,Debit Card,8,5,125,100.0
ORD_03689,2023-03-07,1485,Home & Garden,Dumbbell,2,500,5,UPI,14,5,1000,950.0
ORD_03690,2024-02-13,1693,Books,Headphones,3,1500,15,UPI,13,4,4500,3825.0
ORD_03691,2023-09-05,1024,Clothing,T-Shirt,3,1500,15,UPI,1,3,4500,3825.0
ORD_03692,2023-09-11,1155,Books,Jeans,5,200,15,UPI,13,4,1000,850.0
ORD_03693,2024-01-22,1631,Electronics,Laptop,3,1500,15,Credit Card,4,5,4500,3825.0
ORD_03694,2024-03-31,2080,Electronics,Plant Pot,2,1500,20,Debit Card,7,5,3000,2400.0
ORD_03695,2023-02-13,1018,Sports,Cookbook,1,200,10,PayPal,1,4,200,180.0
ORD_03696,2023-04-07,2407,Books,Plant Pot,2,10,20,PayPal,12,5,20,16.0
ORD_03697,2023-02-11,2216,Clothing,Phone,3,100,25,Debit Card,8,4,300,225.0
ORD_03698,2023-08-15,1236,Electronics,Cookbook,2,200,20,PayPal,14,5,400,320.0
ORD_03699,2023-09-19,2410,Clothing,Plant Pot,4,50,5,Credit Card,11,3,200,190.0
ORD_03700,2023-06-16,2449,Home & Garden,Dumbbell,4,500,10,UPI,2,2,2000,1800.0
ORD_03701,2024-03-11,1276,Electronics,Plant Pot,3,50,0,Debit Card,8,4,150,150.0
ORD_03702,2023-10-06,2250,Sports,T-Shirt,3,25,0,PayPal,11,4,75,75.0
ORD_03703,2023-03-30,1744,Home & Garden,T-Shirt,1,500,10,Credit Card,13,5,500,450.0
ORD_03704,2024-01-14,1551,Books,Novel,2,1500,0,PayPal,4,1,3000,3000.0
ORD_03705,2023-06-27,2346,Clothing,Plant Pot,1,500,10,Credit Card,8,5,500,450.0
ORD_03706,2024-03-02,2176,Electronics,Dumbbell,3,50,5,PayPal,1,5,150,142.5
ORD_03707,2024-02-07,1638,Home & Garden,Dumbbell,3,1500,5,UPI,12,2,4500,4275.0
ORD_03708,2023-07-16,1236,Home & Garden,Yoga Mat,5,200,20,Debit Card,5,5,1000,800.0
ORD_03709,2023-11-03,1997,Electronics,Headphones,1,50,0,UPI,9,4,50,50.0
ORD_03710,2023-09-24,1054,Books,Cookbook,3,100,10,UPI,7,5,300,270.0
ORD_03711,2023-09-25,2459,Books,Laptop,4,25,5,PayPal,3,2,100,95.0
ORD_03712,2023-03-15,1683,Sports,Jeans,5,1000,20,UPI,4,5,5000,4000.0
ORD_03713,2023-01-08,1108,Books,Cookbook,2,500,0,Debit Card,10,4,1000,1000.0
ORD_03714,2024-02-12,2207,Sports,Cookbook,5,1500,0,Credit Card,7,5,7500,7500.0
ORD_03715,2023-10-24,2391,Home & Garden,Phone,2,100,0,Credit Card,14,4,200,200.0
ORD_03716,2023-06-13,2221,Electronics,Cookbook,4,200,5,PayPal,6,4,800,760.0
ORD_03717,2023-03-26,2394,Books,Phone,2,200,5,Debit Card,13,3,400,380.0
ORD_03718,2023-03-13,1372,Sports,Yoga Mat,1,50,0,Debit Card,13,3,50,50.0
ORD_03719,2023-02-24,1972,Home & Garden,Headphones,2,10,5,Credit Card,4,4,20,19.0
ORD_03720,2024-01-28,1200,Books,Dumbbell,2,500,0,Credit Card,3,5,1000,1000.0
ORD_03721,2023-02-16,1848,Clothing,Novel,5,500,15,UPI,11,2,2500,2125.0
ORD_03722,2024-02-03,1508,Home & Garden,Dumbbell,4,10,5,PayPal,2,5,40,38.0
ORD_03723,2024-03-07,2345,Books,Plant Pot,2,200,10,Credit Card,10,5,400,360.0
ORD_03724,2023-08-26,1274,Home & Garden,Jeans,1,200,5,Credit Card,12,4,200,190.0
ORD_03725,2023-04-14,1210,Electronics,Headphones,5,1000,0,Debit Card,9,3,5000,5000.0
ORD_03726,2023-07-29,1503,Electronics,Headphones,4,1000,10,Debit Card,3,5,4000,3600.0
ORD_03727,2023-02-11,2141,Electronics,Yoga Mat,4,500,20,Debit Card,7,2,2000,1600.0
ORD_03728,2023-11-12,1702,Clothing,Jeans,3,1000,10,Credit Card,1,3,3000,2700.0
ORD_03729,2024-03-29,1041,Electronics,Plant Pot,1,1000,10,PayPal,8,2,1000,900.0
ORD_03730,2023-09-25,1314,Clothing,Plant Pot,5,1500,5,UPI,1,5,7500,7125.0
ORD_03731,2024-01-21,1787,Electronics,Novel,5,25,25,PayPal,12,4,125,93.75
ORD_03732,2023-09-20,1328,Home & Garden,Laptop,1,500,10,Credit Card,2,3,500,450.0
ORD_03733,2023-12-02,2040,Books,Dumbbell,4,200,10,UPI,1,3,800,720.0
ORD_03734,2024-01-22,1282,Books,Cookbook,2,1500,0,PayPal,4,4,3000,3000.0
ORD_03735,2023-12-31,1942,Electronics,Jeans,1,200,5,Credit Card,2,2,200,190.0
ORD_03736,2023-09-16,1257,Books,Plant Pot,5,1000,0,PayPal,1,5,5000,5000.0
ORD_03737,2023-10-10,1574,Electronics,Plant Pot,1,25,5,Credit Card,1,4,25,23.75
ORD_03738,2023-04-24,1573,Electronics,Laptop,4,1000,20,Debit Card,2,5,4000,3200.0
ORD_03739,2023-12-29,1611,Sports,Headphones,3,1000,25,PayPal,6,3,3000,2250.0
ORD_03740,2023-02-09,2042,Sports,Plant Pot,3,100,10,Debit Card,2,4,300,270.0
ORD_03741,2024-02-21,1836,Sports,Novel,2,100,5,Debit Card,13,3,200,190.0
ORD_03742,2023-08-08,1422,Clothing,Plant Pot,2,25,10,UPI,13,5,50,45.0
ORD_03743,2023-05-09,2489,Sports,Plant Pot,4,25,10,UPI,12,5,100,90.0
ORD_03744,2023-01-08,2396,Electronics,Laptop,2,100,15,PayPal,12,2,200,170.0
ORD_03745,2023-04-11,1757,Home & Garden,Novel,3,100,0,Credit Card,11,2,300,300.0
ORD_03746,2024-02-20,1762,Sports,T-Shirt,4,100,25,UPI,13,5,400,300.0
ORD_03747,2024-01-15,2104,Sports,Phone,4,100,5,UPI,2,2,400,380.0
ORD_03748,2023-06-25,1423,Home & Garden,Laptop,4,500,20,Debit Card,8,4,2000,1600.0
ORD_03749,2023-04-17,1428,Electronics,Headphones,1,500,25,Debit Card,5,4,500,375.0
ORD_03750,2023-04-11,2411,Clothing,Headphones,2,1000,15,Credit Card,14,3,2000,1700.0
ORD_03751,2023-09-17,1203,Sports,Jeans,5,50,0,UPI,8,4,250,250.0
ORD_03752,2024-03-29,1195,Home & Garden,Laptop,3,1000,20,UPI,12,4,3000,2400.0
ORD_03753,2024-01-01,1727,Electronics,Yoga Mat,2,25,20,Credit Card,14,4,50,40.0
ORD_03754,2023-09-03,1284,Books,Laptop,3,10,10,UPI,12,4,30,27.0
ORD_03755,2023-10-02,1195,Clothing,T-Shirt,2,50,0,PayPal,14,5,100,100.0
ORD_03756,2023-02-01,1306,Home & Garden,Plant Pot,5,10,15,PayPal,8,2,50,42.5
ORD_03757,2023-05-17,1013,Home & Garden,Laptop,3,10,5,Credit Card,12,4,30,28.5
ORD_03758,2023-01-12,2169,Home & Garden,Yoga Mat,5,200,5,Debit Card,2,3,1000,950.0
ORD_03759,2024-01-30,2080,Sports,Cookbook,3,1500,15,Credit Card,14,5,4500,3825.0
ORD_03760,2023-10-29,1722,Books,Yoga Mat,1,25,10,PayPal,7,3,25,22.5
ORD_03761,2024-01-10,1779,Clothing,Headphones,1,500,10,UPI,9,5,500,450.0
ORD_03762,2023-01-16,2233,Electronics,T-Shirt,3,50,20,UPI,12,4,150,120.0
ORD_03763,2023-05-09,1528,Electronics,Plant Pot,3,1000,0,Debit Card,8,5,3000,3000.0
ORD_03764,2023-03-04,1797,Books,Yoga Mat,5,25,20,Debit Card,13,4,125,100.0
ORD_03765,2023-04-19,1343,Home & Garden,T-Shirt,4,100,5,PayPal,9,4,400,380.0
ORD_03766,2024-01-10,2302,Home & Garden,Cookbook,3,25,15,Debit Card,13,5,75,63.75
ORD_03767,2023-01-21,1208,Home & Garden,Novel,2,10,0,Credit Card,8,4,20,20.0
ORD_03768,2023-06-07,1640,Home & Garden,Novel,2,500,15,PayPal,4,5,1000,850.0
ORD_03769,2023-09-26,2358,Home & Garden,Novel,2,100,0,UPI,10,1,200,200.0
ORD_03770,2023-06-11,2311,Books,Cookbook,1,25,25,UPI,7,4,25,18.75
ORD_03771,2023-09-17,1251,Sports,Plant Pot,5,25,5,UPI,9,5,125,118.75
ORD_03772,2024-02-16,2288,Clothing,Phone,1,500,5,Debit Card,9,5,500,475.0
ORD_03773,2023-04-12,1270,Home & Garden,Phone,2,10,25,PayPal,4,5,20,15.0
ORD_03774,2023-08-11,1919,Sports,T-Shirt,3,1000,0,Debit Card,7,4,3000,3000.0
ORD_03775,2023-02-28,1418,Electronics,Novel,2,100,10,Credit Card,6,5,200,180.0
ORD_03776,2023-09-04,1794,Books,Headphones,3,10,0,PayPal,12,3,30,30.0
ORD_03777,2023-05-08,2234,Sports,Plant Pot,5,500,5,Debit Card,12,3,2500,2375.0
ORD_03778,2023-10-10,2388,Home & Garden,Phone,4,25,15,UPI,3,1,100,85.0
ORD_03779,2023-11-21,2099,Home & Garden,Laptop,3,1000,20,UPI,10,5,3000,2400.0
ORD_03780,2023-01-25,2344,Home & Garden,Jeans,1,50,15,Credit Card,6,3,50,42.5
ORD_03781,2023-05-11,1724,Sports,Dumbbell,2,50,5,Credit Card,8,5,100,95.0
ORD_03782,2023-12-19,1432,Home & Garden,Cookbook,2,200,15,Credit Card,2,2,400,340.0
ORD_03783,2023-07-15,1108,Sports,Cookbook,2,1500,10,UPI,12,3,3000,2700.0
ORD_03784,2023-10-08,1640,Home & Garden,Phone,3,50,10,Debit Card,3,4,150,135.0
ORD_03785,2024-02-08,2070,Electronics,Cookbook,5,500,0,UPI,8,4,2500,2500.0
ORD_03786,2024-02-22,1378,Electronics,Novel,3,1500,15,UPI,4,3,4500,3825.0
ORD_03787,2023-06-03,2119,Clothing,Dumbbell,1,500,15,UPI,4,4,500,425.0
ORD_03788,2024-01-17,1957,Home & Garden,Headphones,2,500,5,Debit Card,2,2,1000,950.0
ORD_03789,2023-05-13,1102,Home & Garden,Laptop,3,100,0,UPI,11,4,300,300.0
ORD_03790,2023-08-15,1891,Sports,T-Shirt,2,200,0,Credit Card,10,2,400,400.0
ORD_03791,2023-07-08,1853,Sports,Dumbbell,1,100,15,Credit Card,12,4,100,85.0
ORD_03792,2023-09-22,2169,Home & Garden,Headphones,4,1000,20,Credit Card,13,3,4000,3200.0
ORD_03793,2024-01-07,2050,Clothing,Cookbook,4,1500,15,Credit Card,1,4,6000,5100.0
ORD_03794,2024-03-09,1529,Home & Garden,Phone,4,50,15,UPI,7,2,200,170.0
ORD_03795,2023-05-14,1678,Sports,Yoga Mat,2,1000,15,UPI,14,4,2000,1700.0
ORD_03796,2023-07-30,1988,Home & Garden,T-Shirt,3,1500,10,UPI,4,4,4500,4050.0
ORD_03797,2023-03-01,2105,Sports,Plant Pot,2,1500,25,Credit Card,6,5,3000,2250.0
ORD_03798,2024-03-03,1427,Home & Garden,Jeans,5,50,0,Debit Card,8,4,250,250.0
ORD_03799,2024-01-12,1821,Books,Phone,3,25,25,PayPal,11,5,75,56.25
ORD_03800,2024-01-30,2185,Sports,Cookbook,1,100,10,PayPal,7,5,100,90.0
ORD_03801,2024-03-25,1931,Clothing,Phone,4,10,20,PayPal,13,5,40,32.0
ORD_03802,2024-03-06,2425,Books,Novel,3,1000,5,Debit Card,14,5,3000,2850.0
ORD_03803,2023-12-30,2061,Home & Garden,Cookbook,3,25,20,UPI,7,4,75,60.0
ORD_03804,2023-12-30,1510,Sports,Phone,4,100,0,PayPal,6,4,400,400.0
ORD_03805,2023-08-01,1392,Books,Dumbbell,1,1500,5,PayPal,11,4,1500,1425.0
ORD_03806,2023-08-04,1712,Clothing,Dumbbell,2,500,25,UPI,4,3,1000,750.0
ORD_03807,2023-08-14,1493,Sports,Laptop,2,200,20,PayPal,4,4,400,320.0
ORD_03808,2023-05-11,2223,Books,Laptop,3,1000,0,UPI,9,4,3000,3000.0
ORD_03809,2023-03-17,2278,Books,T-Shirt,4,100,20,PayPal,11,5,400,320.0
ORD_03810,2023-10-13,2202,Books,Phone,5,200,5,UPI,5,4,1000,950.0
ORD_03811,2023-10-04,1546,Electronics,Laptop,1,1000,5,Credit Card,9,2,1000,950.0
ORD_03812,2023-06-05,1593,Home & Garden,Novel,2,200,20,Debit Card,11,4,400,320.0
ORD_03813,2023-09-05,1388,Sports,Headphones,1,1000,10,PayPal,12,5,1000,900.0
ORD_03814,2023-08-06,2421,Sports,Laptop,1,50,20,UPI,9,3,50,40.0
ORD_03815,2023-07-09,1157,Sports,Phone,1,10,25,Credit Card,4,4,10,7.5
ORD_03816,2024-02-21,2027,Books,Dumbbell,4,1000,20,UPI,2,5,4000,3200.0
ORD_03817,2023-06-12,1166,Home & Garden,Jeans,4,1500,20,PayPal,2,4,6000,4800.0
ORD_03818,2023-06-29,2491,Clothing,Yoga Mat,4,100,10,PayPal,9,5,400,360.0
ORD_03819,2023-02-03,1959,Sports,Plant Pot,3,10,15,PayPal,9,5,30,25.5
ORD_03820,2023-02-10,1408,Home & Garden,Laptop,4,200,5,PayPal,3,3,800,760.0
ORD_03821,2023-11-03,2435,Home & Garden,Plant Pot,3,50,25,PayPal,5,2,150,112.5
ORD_03822,2024-03-06,2227,Electronics,Yoga Mat,2,1000,0,Credit Card,5,3,2000,2000.0
ORD_03823,2023-12-04,1193,Sports,T-Shirt,2,10,5,UPI,2,4,20,19.0
ORD_03824,2023-11-10,1234,Books,Dumbbell,2,25,5,UPI,2,5,50,47.5
ORD_03825,2023-03-16,1717,Home & Garden,Dumbbell,2,200,15,PayPal,10,3,400,340.0
ORD_03826,2024-03-16,2173,Home & Garden,Yoga Mat,2,25,5,UPI,12,5,50,47.5
ORD_03827,2023-10-06,2182,Clothing,Phone,4,500,5,Credit Card,13,3,2000,1900.0
ORD_03828,2023-06-25,2302,Electronics,Plant Pot,5,10,10,PayPal,1,5,50,45.0
ORD_03829,2024-01-19,1815,Home & Garden,Plant Pot,4,10,10,Debit Card,2,3,40,36.0
ORD_03830,2023-05-30,1403,Home & Garden,Yoga Mat,5,10,10,Credit Card,14,4,50,45.0
ORD_03831,2023-09-30,1892,Books,Plant Pot,4,500,10,PayPal,11,2,2000,1800.0
ORD_03832,2023-11-21,1677,Books,Phone,2,1500,10,UPI,7,3,3000,2700.0
ORD_03833,2023-04-18,2334,Clothing,Dumbbell,1,100,25,Credit Card,1,3,100,75.0
ORD_03834,2023-05-19,1067,Clothing,T-Shirt,5,200,0,PayPal,1,1,1000,1000.0
ORD_03835,2023-12-16,2486,Clothing,Novel,1,200,15,UPI,9,3,200,170.0
ORD_03836,2023-09-28,1087,Books,Dumbbell,2,1000,20,UPI,13,4,2000,1600.0
ORD_03837,2023-12-13,1216,Books,Headphones,5,1000,25,PayPal,2,4,5000,3750.0
ORD_03838,2024-02-23,1000,Electronics,Headphones,1,1000,10,Credit Card,11,5,1000,900.0
ORD_03839,2023-10-16,2158,Sports,Dumbbell,4,200,15,PayPal,4,4,800,680.0
ORD_03840,2023-07-31,2374,Sports,Phone,2,100,20,PayPal,11,5,200,160.0
ORD_03841,2024-01-16,1139,Electronics,,4,1500,5,PayPal,3,5,6000,5700.0
ORD_03842,2023-09-29,1617,Sports,T-Shirt,4,10,25,PayPal,14,5,40,30.0
ORD_03843,2024-02-22,1132,Books,Plant Pot,2,10,5,PayPal,11,4,20,19.0
ORD_03844,2023-03-07,1177,Sports,Headphones,5,500,15,UPI,4,3,2500,2125.0
ORD_03845,2024-02-28,1809,Books,Headphones,3,25,0,PayPal,11,4,75,75.0
ORD_03846,2023-09-05,2381,Electronics,Headphones,3,100,0,Credit Card,14,4,300,300.0
ORD_03847,2023-06-05,1379,Clothing,Cookbook,2,50,15,Debit Card,11,3,100,85.0
ORD_03848,2023-02-16,1907,Electronics,Phone,3,100,0,PayPal,7,4,300,300.0
ORD_03849,2024-02-27,1657,Sports,Dumbbell,1,500,0,Credit Card,10,2,500,500.0
ORD_03850,2024-03-29,1449,Books,Novel,5,1500,5,Debit Card,14,3,7500,7125.0
ORD_03851,2023-07-20,1585,Sports,Dumbbell,4,25,0,Credit Card,2,5,100,100.0
ORD_03852,2023-05-28,1462,Sports,Cookbook,4,25,0,UPI,2,3,100,100.0
ORD_03853,2023-05-04,1989,Clothing,Headphones,2,1000,15,UPI,9,2,2000,1700.0
ORD_03854,2023-01-01,2131,Sports,Yoga Mat,4,1000,0,Debit Card,6,3,4000,4000.0
ORD_03855,2024-03-31,1121,Clothing,Cookbook,1,25,25,Debit Card,11,4,25,18.75
ORD_03856,2023-09-04,1016,Books,Phone,1,10,10,Debit Card,7,3,10,9.0
ORD_03857,2023-12-09,2219,Books,T-Shirt,2,50,10,UPI,5,4,100,90.0
ORD_03858,2023-05-08,1326,Clothing,Plant Pot,4,25,15,UPI,13,2,100,85.0
ORD_03859,2023-07-10,1317,Electronics,Jeans,3,200,10,Credit Card,5,3,600,540.0
ORD_03860,2023-03-08,1808,Books,Novel,3,10,5,UPI,4,3,30,28.5
ORD_03861,2023-01-04,2275,Electronics,Cookbook,5,1500,25,Debit Card,8,4,7500,5625.0
ORD_03862,2024-03-17,1502,Books,T-Shirt,2,1500,25,PayPal,7,3,3000,2250.0
ORD_03863,2024-02-13,1118,Books,Jeans,5,50,15,PayPal,10,5,250,212.5
ORD_03864,2023-10-30,1709,Home & Garden,T-Shirt,3,200,0,Debit Card,2,4,600,600.0
ORD_03865,2023-10-21,1044,Sports,Dumbbell,3,50,10,UPI,2,4,150,135.0
ORD_03866,2023-05-23,1313,Sports,Dumbbell,3,500,5,Debit Card,6,4,1500,1425.0
ORD_03867,2023-07-10,2202,Electronics,Headphones,5,50,15,UPI,12,4,250,212.5
ORD_03868,2023-01-21,1417,Sports,Laptop,2,200,15,PayPal,11,5,400,340.0
ORD_03869,2023-08-15,1555,Electronics,Plant Pot,1,100,0,Credit Card,1,1,100,100.0
ORD_03870,2023-11-09,2101,Books,Phone,1,50,20,UPI,7,3,50,40.0
ORD_03871,2023-04-27,1325,Home & Garden,Phone,3,100,10,Credit Card,8,3,300,270.0
ORD_03872,2024-03-12,2380,Home & Garden,Headphones,2,50,5,PayPal,14,5,100,95.0
ORD_03873,2023-10-29,2439,Books,Dumbbell,2,500,15,Credit Card,10,5,1000,850.0
ORD_03874,2023-05-22,1514,Clothing,Headphones,4,200,10,Credit Card,8,5,800,720.0
ORD_03875,2024-02-05,1213,Clothing,Yoga Mat,4,50,5,Debit Card,3,4,200,190.0
ORD_03876,2023-02-08,1073,Sports,Cookbook,5,25,25,Credit Card,13,5,125,93.75
ORD_03877,2024-01-28,1508,Electronics,Cookbook,4,500,25,PayPal,7,2,2000,1500.0
ORD_03878,2023-12-21,1331,Home & Garden,Novel,5,25,5,UPI,1,4,125,118.75
ORD_03879,2023-09-09,2116,Sports,Dumbbell,1,1500,25,Credit Card,13,5,1500,1125.0
ORD_03880,2023-11-29,1687,Books,Laptop,3,1500,15,UPI,11,5,4500,3825.0
ORD_03881,2023-07-26,1656,Home & Garden,Yoga Mat,2,500,10,Debit Card,3,3,1000,900.0
ORD_03882,2023-07-29,2292,Electronics,Yoga Mat,1,500,5,PayPal,13,5,500,475.0
ORD_03883,2023-04-25,2399,Electronics,Dumbbell,1,1000,15,PayPal,6,3,1000,850.0
ORD_03884,2023-08-13,2027,Clothing,Cookbook,5,50,10,UPI,9,2,250,225.0
ORD_03885,2023-05-14,2161,Sports,Jeans,3,200,10,PayPal,5,5,600,540.0
ORD_03886,2023-09-08,2254,Books,Cookbook,5,1000,15,Debit Card,13,3,5000,4250.0
ORD_03887,2023-08-07,1599,Home & Garden,Novel,1,200,10,UPI,14,2,200,180.0
ORD_03888,2024-02-11,2075,Electronics,Novel,2,10,20,PayPal,5,4,20,16.0
ORD_03889,2024-03-18,1324,Home & Garden,Dumbbell,4,200,5,Debit Card,9,4,800,760.0
ORD_03890,2023-04-01,1991,Books,Plant Pot,5,100,5,Debit Card,12,2,500,475.0
ORD_03891,2023-12-20,1716,Home & Garden,Plant Pot,1,50,10,Credit Card,9,1,50,45.0
ORD_03892,2024-01-11,1722,Sports,Laptop,4,25,15,PayPal,6,5,100,85.0
ORD_03893,2023-02-15,1276,Clothing,Plant Pot,4,200,0,UPI,5,2,800,800.0
ORD_03894,2023-02-07,1535,Home & Garden,T-Shirt,1,25,25,Credit Card,10,4,25,18.75
ORD_03895,2023-05-22,1151,Clothing,T-Shirt,3,10,10,UPI,2,5,30,27.0
ORD_03896,2023-04-10,1954,Books,Phone,1,50,0,Credit Card,11,4,50,50.0
ORD_03897,2023-11-24,1258,Clothing,T-Shirt,2,200,10,Debit Card,8,2,400,360.0
ORD_03898,2023-07-09,1323,Home & Garden,Jeans,4,1000,0,Credit Card,12,4,4000,4000.0
ORD_03899,2023-02-04,2016,Home & Garden,Jeans,2,25,10,Credit Card,8,4,50,45.0
ORD_03900,2023-05-27,1868,Electronics,Jeans,5,1000,15,Credit Card,7,5,5000,4250.0
ORD_03901,2023-01-30,2191,Home & Garden,T-Shirt,4,500,25,PayPal,14,4,2000,1500.0
ORD_03902,2023-11-30,1687,Clothing,Laptop,3,1000,0,Credit Card,8,1,3000,3000.0
ORD_03903,2023-03-25,1309,Electronics,Cookbook,1,200,20,Debit Card,3,2,200,160.0
ORD_03904,2024-01-04,1802,Home & Garden,Dumbbell,5,10,15,UPI,3,4,50,42.5
